Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Part des emplois sal. dans le nb d’emplois au LT 2016;Part des emplois non sal. dans le nb d’emplois au LT 2016;Part des agriculteurs expl. dans le nb d’emplois au LT 2016;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2016;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2016;Part des employés dans le nb d’emplois au LT 2016;Part des prof. intermédiaires dans le nb d’emplois au LT 2016;Part des ouvriers dans le nb d’emplois au LT 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité des femmes par tranche d'âge 2016;Taux activité des hommes par tranche d'âge 2016
51025;Auménancourt;68.9;31.1;15.3;30.6;0;15.8;30.6;7.8;37;95.4;53.1;76.5;79.9
51027;Auve;55.8;44.2;42.6;0;0;10;18.9;28.6;51.5;91.1;37.9;70.7;78.3
51028;Avenay-Val-d'Or;56.1;43.9;14.9;27.1;2.4;23.1;15.8;16.6;40.2;96.9;61.9;78.9;81.8
51029;Avize;83.3;16.7;4.8;3;13.7;24.6;21.3;32.6;38.3;95;50.9;72.7;74.8
51030;Aÿ-Champagne;86;14;2.7;5.7;10.2;27.7;19.5;34.3;50.6;93.5;43.2;71.3;78.1
51031;Baconnes;59.4;40.6;14.5;14.3;7.3;7.3;7.3;49.4;33.3;91.9;75;75.3;87.9
51032;Bagneux;66.3;33.7;0;28.4;0;21.7;7.2;42.7;35.9;94.9;48.6;75.2;74.3
51033;Le Baizil;81.2;18.8;0;0;50.4;0;0;49.6;63.6;97.1;68.4;81.1;90
51034;Bannay;9.2;90.8;32.5;33.7;0;0;0;33.7;N/A;85.7;60;66.7;83.3
51035;Bannes;46;54;75;0;0;25;0;0;43.5;90.8;63.6;78.7;78.9
51036;Barbonne-Fayel;49.1;50.9;57.1;3.9;0;11.7;11.7;15.6;48.6;92.6;61.3;75.2;84.7
51037;Baslieux-lès-Fismes;81.9;18.1;0;0;0;33;11;56;32.1;94.2;52.8;74.5;82.5
51038;Baslieux-sous-Châtillon;60.4;39.6;20;0;0;26.7;0;53.3;26.3;97.6;64.3;78.5;82.1
51039;Bassu;40.6;59.4;40;40;0;0;0;20;30.8;94.7;52.2;70.3;70.3
51040;Bassuet;64.8;35.2;19.6;6.7;0;19.8;10.6;43.3;52.5;95.6;44.5;67.6;83.6
51041;Baudement;57.3;42.7;N/A;N/A;N/A;N/A;N/A;N/A;44.4;100;40;74.4;77.4
51042;Baye;58.7;41.3;31.3;3.2;0;18.7;9.4;37.3;57.3;96.1;53;79.8;80.1
51043;Bazancourt;94.2;5.8;0.8;3.8;11.7;12.7;27;44;47.6;94.6;47.9;74.8;78.8
51044;Beaumont-sur-Vesle;75.6;24.4;5;9.9;9.9;28.7;29.8;16.7;39.2;98.2;52.9;77.3;81
51045;Beaunay;60.4;39.6;29.9;0;0;0;15;55.1;55.6;93.9;52.4;67.6;82.8
51046;Beine-Nauroy;80.7;19.3;12.3;1.5;15.8;13.4;14.7;42.4;31.4;96;53.5;75;78.5
51047;Belval-en-Argonne;68.4;31.6;0;0;100;0;0;0;33.3;100;68.8;71.4;82.4
51048;Belval-sous-Châtillon;38.4;61.6;59.6;19.7;0;0;0;20.6;14.3;90.9;71.4;74.5;86
51049;Bergères-lès-Vertus;55.5;44.5;36.9;7.3;0;21.7;12.2;21.8;48.9;93.9;65.9;82.4;80.1
51050;Bergères-sous-Montmirail;54.3;45.7;33.3;0;0;43.4;0;23.3;70;90.5;55.6;75;83.3
51051;Berméricourt;73.8;26.2;22.9;0;22.9;22.9;0;31.2;38.5;94.8;50;73.2;84.5
51052;Berru;64.5;35.5;24.2;0;8.4;9.9;10;47.5;38.6;96.5;64.4;75.4;82.7
51053;Berzieux;28.9;71.1;0;61.3;0;0;38.7;0;50;96.2;50;77.8;85
51054;Bétheniville;85.4;14.6;2.4;7;5.4;17.9;21.8;45.5;42;94.4;53;75.2;85.6
51055;Bétheny;88.5;11.5;0.3;6.3;6.5;26.5;23.3;37.1;39.7;93.4;50.3;72.9;76.2
51056;Bethon;61.6;38.4;26.8;0;9.7;4.6;16.1;42.7;44;94.3;38;68.6;74.7
51057;Bettancourt-la-Longue;59.6;40.4;0;0;0;0;100;0;75;89.5;46.7;56;71.4
51058;Bezannes;93;7;0.3;2.8;20.7;23;33.1;20.1;24.8;93.2;61;64.8;74.3
51059;Bignicourt-sur-Marne;79.4;20.6;0;34.4;0;37;10.4;18.2;69.6;89.9;34.5;70.2;74.3
51060;Bignicourt-sur-Saulx;34.8;65.2;40;40;0;20;0;0;57.1;94.7;33.3;73.7;78.1
51061;Billy-le-Grand;56;44;50.2;0;0;24.9;0;24.9;62.5;100;65;84.2;89.2
51062;Binarville;19;81;48.2;51.8;0;0;0;0;16.7;93.8;42.1;53.3;85.2
51063;Binson-et-Orquigny;55.6;44.4;7.1;11.5;7.1;8.7;18.3;47.4;57.1;94.6;50;82.1;77.6
51065;Blacy;84.7;15.3;10.2;7.7;2.6;18.3;26.2;35.2;44.8;92.6;57.4;75.4;78.8
51066;Blaise-sous-Arzillières;74.3;25.7;0;7.9;0;31.7;23.9;36.5;69.5;89.1;40.4;68.6;78.7
51068;Blesme;90;10;0;32.8;0;67.2;0;0;56;91.3;63.6;73.4;86.7
51069;Bligny;81.8;18.2;0;0;0;50;50;0;50;89.6;77.8;80.6;81
51070;Boissy-le-Repos;44.5;55.5;12.5;24.9;0;12.5;24.9;25.2;73.7;81.8;56;63.5;80.6
51071;Bouchy-Saint-Genest;56.6;43.4;20;60;0;0;0;20;58.3;92.5;50;74.1;89.6
51072;Bouilly;75.2;24.8;33.9;10.9;7.6;22.9;0;24.7;50;98.8;65.2;84.2;90.3
51073;Bouleuse;50.3;49.7;0;0;50;50;0;0;43.8;96.7;41.4;77.1;80.3
51074;Boult-sur-Suippe;71;29;13.9;10.3;0;54.9;10.6;10.3;36.8;94.2;48.4;74.6;79.1
51075;Bourgogne-Fresne;76.4;23.6;9;12;7.6;17.7;19;34.7;28.8;95.7;58.3;73.1;79.5
51076;Boursault;49.1;50.9;64.1;0;0;4.8;10.8;20.3;36.4;96.6;45.7;71.1;78.9
51077;Bouvancourt;50;50;100;0;0;0;0;0;37.5;97.6;33.3;74.6;75.4
51078;Bouy;79.6;20.4;0;10.9;5.5;42.5;16.2;25;44.1;96.2;48.1;74.4;85.6
51079;Bouzy;73.1;26.9;11.5;10.5;7.4;26.7;10.2;33.8;44;96.6;55.4;75.4;80.3
51080;Brandonvillers;49.8;50.2;14.5;14.5;0;14.5;28.4;28.2;20;91.8;73.1;76;84.7
51081;Branscourt;54.1;45.9;0;0;0;100;0;0;28.1;94.9;58;73.1;76.8
51082;Braux-Sainte-Cohière;28.4;71.6;N/A;N/A;N/A;N/A;N/A;N/A;50;90.9;38.5;71.9;82.8
51083;Braux-Saint-Remy;31.3;68.7;100;0;0;0;0;0;0;88.6;57.1;64;82.1
51084;Bréban;22.1;77.9;75.7;0;0;0;0;24.3;75;90.6;78.6;76.7;90.6
51085;Le Breuil;84.4;15.6;17.6;8.8;0;8.4;9;56.2;55.8;96;53.2;81.1;80.4
51086;Breuil-sur-Vesle;51;49;21.1;7.3;7.4;28.5;0;35.7;25.6;98.7;44.4;76.8;78.4
51087;Breuvery-sur-Coole;17;83;23.3;50.4;0;0;26.3;0;45.5;98.7;61.1;81.3;79.7
51088;Brimont;55.2;44.8;15.7;9.4;9.4;0;18.2;47.2;29.5;97;53.8;73.9;76
51089;Brouillet;65.9;34.1;20.3;0;0;10;0;69.7;0;100;75;75;88.9
51090;Broussy-le-Grand;61;39;50;0;0;0;0;50;43.8;92.2;53.8;72.4;79.8
51091;Broussy-le-Petit;36.4;63.6;50.5;24.7;0;0;0;24.7;33.3;92.5;66.7;65;86.1
51092;Broyes;42.3;57.7;44.5;22.2;0;11.1;0;22.2;52.9;95.5;63.3;73.3;89.1
51093;Brugny-Vaudancourt;56.7;43.3;42.1;0;0;12;0;45.9;43.8;97.2;59.7;77.2;81.9
51094;Brusson;60;40;0;25;25;50;0;0;50;89.4;54.5;75.9;80
51095;Le Buisson;16.7;83.3;66.7;0;0;0;0;33.3;50;93.3;46.7;78.3;73.1
51097;Bussy-le-Château;30.2;69.8;44;22.5;22.5;0;11;0;28.6;97;50;82.6;79.6
51098;Bussy-le-Repos;30.3;69.7;75.6;0;0;0;24.4;0;22.2;90.6;61.5;72.7;81
51099;Bussy-Lettrée;94.8;5.2;4.4;3.8;8.3;14.7;18.5;50.2;46.2;97.7;60;80.2;84.9
51100;La Caure;54.6;45.4;33.2;0;0;0;0;66.8;77.8;97.2;75;90;88.9
51101;Caurel;85.4;14.6;4.7;4.2;7.9;5.6;21.7;55.9;37.1;95.9;55.2;70.5;79.6
51102;Cauroy-lès-Hermonville;67.4;32.6;15.7;15.7;7.9;45.8;7.5;7.4;25;96.5;57.6;72.4;81.4
51103;La Celle-sous-Chantemerle;39;61;55.2;0;0;22.3;0;22.5;33.3;96.1;50;83.3;72.7
51104;Cernay-en-Dormois;56.6;43.4;100;0;0;0;0;0;41.7;94.2;66.7;73.2;87.8
51105;Cernay-lès-Reims;83.3;16.7;2.4;3.7;7.6;43.3;14.5;28.4;25;87.2;58.2;67.4;74
51106;Cernon;67.5;32.5;51.2;0;0;48.8;0;0;14.3;92.3;68;72.1;85.4
51107;Chaintrix-Bierges;71.2;28.8;33.2;16.6;0;16.6;33.5;0;43.3;96;48.8;77.8;78.6
51108;Châlons-en-Champagne;92.8;7.2;0.1;4.2;17;34.8;28.1;15.7;47.1;87;50.9;70.3;74
51109;Châlons-sur-Vesle;77;23;0;0;68.9;22.3;8.8;0;30;95.4;65.4;73.1;79.7
51110;Chaltrait;44.4;55.6;N/A;N/A;N/A;N/A;N/A;N/A;50;95.5;28.6;58.8;93.8
51111;Chambrecy;75.1;24.9;0;33.3;0;0;0;66.7;50;95.6;45.5;77.8;86
51112;Chamery;49;51;45.6;15.3;3.8;6.3;6.3;22.7;27;98.2;67.9;83.3;79.9
51113;Champaubert;32.1;67.9;78.4;0;0;10.9;0;10.7;52.9;91.8;56.5;76.3;74.5
51115;Champfleury;90.5;9.5;0;7.4;4;46.4;20;22.2;35.8;93.8;55.1;72.6;77.8
51116;Champguyon;35.4;64.6;50;33.5;0;16.6;0;0;34.8;94.8;55.3;74.7;78.3
51117;Champigneul-Champagne;65;35;32.4;0;0;8.1;17.9;41.6;55.2;93.7;48.1;76.5;87.6
51118;Champigny;87.3;12.7;0;5.9;24.3;27.8;28.3;13.8;36.5;95;58.8;73.6;76.1
51119;Champillon;69.6;30.4;24.9;0;0;12.6;9.5;53;52.5;95.4;45.7;68.9;81.8
51120;Champlat-et-Boujacourt;73.8;26.2;32.1;0;0;0;0;67.9;52.9;98.6;22.2;77.6;89.6
51121;Champvoisy;54.8;45.2;9;27;0;18;9;37;60.9;95.5;64.3;80.5;89.9
51122;Changy;46.3;53.7;40.7;0;0;20.4;0;38.9;55.6;91.4;42.1;71;71.9
51124;Chantemerle;65.6;34.4;20;0;20;0;19;41;25;100;40;75;84.6
51125;Chapelaine;59.1;40.9;N/A;N/A;N/A;N/A;N/A;N/A;66.7;100;50;85.7;78.9
51126;La Chapelle-Felcourt;50.6;49.4;32.8;0;0;33.9;0;33.3;33.3;86.7;75;73.3;71.4
51127;La Chapelle-Lasson;34.1;65.9;100;0;0;0;0;0;50;85.2;83.3;69.6;92.3
51128;La Chapelle-sous-Orbais;33.7;66.3;49.9;0;0;0;0;50.1;0;96.2;75;81.2;100
51129;Charleville;58.3;41.7;12;12;0;12;40;24.1;35.5;93.2;54.1;70.4;77.8
51130;Charmont;71.6;28.4;0;33.2;0;0;0;66.8;27.8;86.2;38.5;58.3;76.6
51132;Les Charmontois;35;65;33;33.4;0;0;16.5;17;60;87.2;52.4;58.6;86.1
51133;Le Châtelier;79.7;20.3;36.9;0;0;0;0;63.1;100;95.2;66.7;81.8;88
51134;Châtelraould-Saint-Louvent;28.7;71.3;50.1;0;0;25.3;24.6;0;26.7;91.9;39.5;64.8;74
51135;Châtillon-sur-Broué;57.6;42.4;70.3;0;0;29.7;0;0;40;96.8;45.5;76.2;80.8
51136;Châtillon-sur-Marne;65.6;34.4;22.6;8.4;2.1;25.3;16.2;25.4;46.8;94.5;57.7;80.4;79.3
51137;Châtillon-sur-Morin;73.6;26.4;18;12;6;12;18.8;33.4;43.8;96.2;47.4;75.9;76.3
51138;Châtrices;45.7;54.3;100;0;0;0;0;0;0;93.3;100;88.9;88.9
51139;Chaudefontaine;56.1;43.9;0;33.3;0;0;0;66.7;70;89.7;45.5;69.4;78.7
51140;Chaumuzy;47.8;52.2;51.4;0;6.8;6.8;13.5;21.6;45.2;96.3;43.8;78.8;84.8
51141;La Chaussée-sur-Marne;76.9;23.1;6.6;26.6;4;20.4;10;32.5;45.3;94.7;64.9;77.1;84.5
51142;Chavot-Courcourt;54.9;45.1;31.4;7.9;0;15.7;21.6;23.5;37.8;99.2;72.1;80.4;81.9
51143;Le Chemin;30.2;69.8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100;50;63.6;100
51144;Cheminon;69.9;30.1;12.4;38.1;0;36.9;12.6;0;56;91.3;38.3;64.5;79.6
51145;Chenay;63;37;14.8;14.8;0;31;0;39.4;39.1;88.3;57.1;66.2;72.9
51146;Cheniers;33.2;66.8;65.8;0;0;0;0;34.2;44.4;97.9;50;86.7;78.9
51147;La Cheppe;58.9;41.1;33;8.4;0;16.4;25.5;16.7;28.7;95.5;52.6;76.3;79.4
51148;Cheppes-la-Prairie;38.1;61.9;57.7;0;0;0;0;42.3;47.6;94.8;60;71.1;83.3
51149;Chepy;68.8;31.2;0;0;0;0;0;100;22.5;96.4;39.3;70.6;73.8
51150;Cherville;62.8;37.2;N/A;N/A;N/A;N/A;N/A;N/A;42.9;100;38.5;70.8;80.8
51151;Chichey;57;43;0;49.8;0;24.6;0;25.5;40;95;48.8;65;77.6
51152;Chigny-les-Roses;71.4;28.6;16.9;3.7;6.3;14;18.6;40.5;26.8;94.4;59.4;72.4;80.2
51153;Chouilly;75.3;24.7;15.3;5;7.9;9.6;19.9;42.3;40.5;97.8;70.8;85.3;87.2
51154;Clamanges;58.7;41.3;33.2;19.9;0;6.6;6.6;33.5;54.5;96.7;64.3;80;92.4
51155;Clesles;69.2;30.8;5.4;27.5;0;22.2;5.6;39.3;46.6;96.2;42.9;73.3;78.8
51156;Cloyes-sur-Marne;60.9;39.1;40;0;37.7;22.3;0;0;28.6;93.5;69.6;71.1;89.5
51157;Coizard-Joches;50.4;49.6;39;0;0;0;0;61;80;96.4;60;85;87
51158;Val-des-Marais;79.1;20.9;11.8;3.1;3.8;24.4;15.5;41.5;38.8;95.1;52.7;71.1;80.2
51160;Compertrix;81.3;18.7;0;10.7;10.4;58.4;10.4;10;37.5;91.8;52.5;71.1;79.3
51161;Condé-sur-Marne;67;33;23.3;9.4;9;20.7;22.7;15;44.7;96.9;47.6;77.6;79.9
51162;Conflans-sur-Seine;81.5;18.5;0;12.6;0;19.5;18.6;49.4;41.7;93.3;61.8;76.4;80.9
51163;Congy;64.4;35.6;21.8;7.5;3.7;15.1;15;36.9;53.8;94.4;59.4;78.5;83.9
51164;Connantray-Vaurefroy;83.7;16.3;13.4;0;0;53;13.4;20.2;57.1;88.9;40;65;80.3
51165;Connantre;91.5;8.5;2;3.9;10.6;17.7;16.6;49.2;56.4;89.9;55.7;70.7;83.6
51166;Contault;27.5;72.5;33.7;32.6;0;0;0;33.6;0;94.7;71.4;73.7;82.4
51167;Coole;51.5;48.5;62.4;12.5;0;0;12.5;12.7;85.7;90.9;68;80;87.2
51168;Coolus;61.3;38.7;18.4;0;11.3;3.5;16.8;50;44.4;98.7;61.1;83.1;79.2
51169;Corbeil;35.2;64.8;100;0;0;0;0;0;50;85.7;50;51.9;85.3
51170;Corfélix;41.7;58.3;100;0;0;0;0;0;70;94.1;57.1;83.8;84.2
51171;Cormicy;81.3;18.7;3.1;9.6;4.6;28.2;11;43.4;32.6;95.5;66.3;75.3;81.4
51172;Cormontreuil;92.4;7.6;0;4.1;9;36.3;26.6;24;33.3;92.2;52.9;69.5;74.5
51173;Cormoyeux;51.1;48.9;50.4;10.1;0;0;0;39.5;43.8;94;70.6;71.8;86.4
51174;Corribert;100;0;0;0;100;0;0;0;20;87;58.3;57.9;81
51175;Corrobert;73.8;26.2;0;0;0;19.2;19.9;60.9;36;92.5;56.2;68.1;79.4
51176;Corroy;44;56;57;14.3;13.7;0;0;15.1;36.4;96.6;66.7;76.6;87
51177;Coulommes-la-Montagne;53.7;46.3;29.5;17.3;0;5.9;5.8;41.5;36.8;95.1;58.8;79.4;76.1
51178;Coupetz;54.3;45.7;100;0;0;0;0;0;30;92.3;88.9;81.8;73.9
51179;Coupéville;60.4;39.6;38.8;0;12.9;26.2;0;22.2;73.3;96.1;90.9;88.7;95
51181;Courcelles-Sapicourt;66.4;33.6;100;0;0;0;0;0;29.3;97.4;45.5;70.1;85.6
51182;Courcemain;35.2;64.8;66.7;0;33.3;0;0;0;33.3;86.4;43.7;64.5;73.7
51183;Courcy;68.3;31.7;5.3;18.9;9.1;22.6;22.9;21.3;40.9;93.1;46.2;70.1;75
51184;Courdemanges;60.3;39.7;0;21.9;21.9;10.9;23;22.2;51.4;90.6;51.8;67.5;73.8
51185;Courgivaux;44.4;55.6;35.3;46.7;0;0;18;0;59.2;89.4;58;74.6;81.4
51186;Courjeonnet;47;53;49.3;0;0;0;0;50.7;66.7;100;71.4;78.6;86.7
51187;Courlandon;86;14;0;0;0;62.7;30.9;6.5;40.6;95.9;47.2;75;79.8
51188;Courmas;53.9;46.1;41;10.3;0;0;20.5;28.2;25;95.2;50;72.3;83.6
51190;Courtagnon;77.8;22.2;0;0;0;0;0;100;0;95.5;36.4;64.7;73.7
51191;Courtémont;25;75;N/A;N/A;N/A;N/A;N/A;N/A;50;100;42.9;73.3;84.2
51192;Courthiézy;47;53;12.5;12.5;12.5;25.2;0;37.3;33;95.1;43.3;76.1;78.9
51193;Courtisols;70.9;29.1;4.8;18.2;11.2;23.8;18.9;23.1;37.4;94.3;47.5;72.2;77.1
51194;Courville;58;42;28.6;14.3;28.6;14.3;14.3;0;37.5;96.5;54.1;77;80
51195;Couvrot;93.2;6.8;2.7;0;9.9;11.9;32.9;42.6;40.6;91.2;38.8;66;75.8
51196;Cramant;65.1;34.9;23.1;11;4.9;9.6;2.4;49.1;50.1;95.2;54.1;74.8;83.8
51197;La Croix-en-Champagne;50.3;49.7;49.7;0;0;25.4;0;24.9;20;97.5;54.5;73.3;92.3
51198;Crugny;63.7;36.3;7.2;21.3;3.6;22;24.1;22;33.4;93.3;55.5;72.8;79.1
51199;Cuchery;56;44;29.7;6.6;0;17;10.9;35.8;59.4;94;69.6;80.6;89.4
51200;Cuis;54.5;45.5;25.5;16;5.3;5.3;1;46.9;41.6;97.4;59;76.5;82.3
51201;Cuisles;50.8;49.2;57.8;0;0;14.5;0;27.7;35.3;93.2;76.9;70.6;82.5
51202;Cumières;63.5;36.5;30.8;7;0;15.5;11.5;35.2;38.5;99.3;58.4;83.8;76.8
51203;Cuperly;38.1;61.9;0;0;0;100;0;0;20;97.8;52.6;72.7;85.7
51204;Damery;76.5;23.5;12.9;8.1;6.3;13.5;19.7;39.5;44.9;98.1;49.7;78;80.2
51205;Dampierre-au-Temple;77.3;22.7;7.4;12.5;0;25.1;27.9;27.1;56.5;98.3;35.1;76.1;83.3
51206;Dampierre-le-Château;50.2;49.8;25;0;0;50;0;25;42.9;95.3;66.7;82.8;86.7
51208;Dampierre-sur-Moivre;50.1;49.9;28.3;14.2;0;28.5;0;29;37.5;96.2;58.3;77.8;79.5
51210;Dizy;89.2;10.8;3.8;3.3;9.8;28.4;19.1;35.6;50;92.8;56.4;75.7;77.8
51211;Dommartin-Dampierre;49.5;50.5;0;0;0;0;100;0;33.3;76.2;76.9;72.2;73.7
51212;Dommartin-Lettrée;59.2;40.8;0;30.3;0;30.3;0;39.3;25;92.3;52.2;76.9;72.7
51213;Dommartin-sous-Hans;17.1;82.9;100;0;0;0;0;0;50;100;50;83.3;92.9
51214;Dommartin-Varimont;31.6;68.4;71.6;0;0;0;0;28.4;55.6;84.9;64.7;74.4;80
51215;Dompremy;66.5;33.5;0;20.2;0;0;0;79.8;50;88.2;41.7;68.2;87
51216;Dontrien;63.8;36.2;20.5;10.6;0;39.4;9.8;19.8;58.8;91.6;63.6;81.5;84.1
51217;Dormans;79.5;20.5;9.7;5.1;8.9;28.3;17.9;30.1;49.2;89.3;49.6;70.4;76.9
51218;Val-de-Vière;44.1;55.9;49.1;0;0;0;0;50.9;77.8;93.8;45.5;81.8;85.7
51219;Drosnay;72.1;27.9;24.8;0;0;75.2;0;0;50;87.7;53.3;71.2;76.9
51220;Drouilly;57.2;42.8;50;0;0;25;0;25;62.5;94.7;59.3;79.1;83.7
51222;Éclaires;12.5;87.5;0;0;0;0;0;100;38.5;85.7;66.7;61.3;81.2
51223;Écollemont;43.5;56.5;66.7;0;0;0;33.3;0;40;78.9;50;64.3;63.6
51224;Écriennes;27.7;72.3;33.3;66.7;0;0;0;0;60;92.1;46.7;75;75
51225;Écueil;64.7;35.3;33.3;3;5.1;0;18.7;40;52;95;63.2;77.8;78.6
51226;Écury-le-Repos;79.1;20.9;26.8;0;24.6;0;0;48.6;50;100;50;58.3;92.3
51227;Écury-sur-Coole;58.9;41.1;9.2;28;11.1;18.6;0;33.2;13.5;95.7;52.8;75.5;77.4
51228;Élise-Daucourt;60.2;39.8;33.3;0;0;0;0;66.7;63.6;77.5;47.1;51.6;81.1
51229;Épense;33.4;66.6;79.9;0;0;0;20.1;0;33.3;86.8;66.7;65.6;76.9
51230;Épernay;91.4;8.6;0.7;4.5;13.6;28.8;26.1;26.3;45.9;89.9;48.6;70.2;77.5
51231;L'Épine;66.7;33.3;26;14.1;5.4;21.1;19.5;13.9;37.5;96.4;44.2;69.1;79.9
51232;Époye;63.5;36.5;33.3;0;21.7;0;0;45;44.2;95.8;42.2;75.6;77.8
51233;Escardes;37.9;62.1;100;0;0;0;0;0;100;95.8;42.1;72.7;73.9
51234;Esclavolles-Lurey;63;37;8.7;8.7;0;41.5;8.8;32.3;44.6;95.7;54.1;75.8;78.7
51235;Les Essarts-lès-Sézanne;68.3;31.7;7.8;7.8;7.6;7.8;9.3;59.8;27.3;95.6;61.5;78.7;75.3
51236;Les Essarts-le-Vicomte;78.4;21.6;10.5;0;0;51.8;26.9;10.8;58.3;94.8;61.9;77.8;87
51237;Esternay;83.1;16.9;0.9;9.4;13.8;29.8;15.6;30.5;43.7;92.3;52.4;71;78.3
51238;Étoges;75.8;24.2;7;3.5;6.9;45.2;9.4;28;47.6;93.5;48.9;78.1;81.2
51239;Étréchy;27.5;72.5;37.5;0;0;37.5;0;25;60;97.7;59.1;73;89.5
51240;Étrepy;50.1;49.9;0;0;33.3;33.3;33.3;0;43.5;94.2;44.4;68.7;75.6
51241;Euvy;22.1;77.9;100;0;0;0;0;0;50;89.7;40;68.2;84.2
51242;Fagnières;91.1;8.9;1.5;4.3;7.8;45.5;19.2;21.8;43.6;90.8;43;68.2;73.9
51243;Faux-Fresnay;50;50;50;0;12.5;0;0;37.5;34.6;88.8;56.4;68.1;76.7
51244;Faux-Vésigneul;36.2;63.8;40.8;0;0;27.2;23.9;8.2;31.6;97.1;47.6;75.9;78.3
51245;Faverolles-et-Coëmy;80.8;19.2;4.3;12.9;11;12.8;12.7;46.3;50.6;96.3;40;75.7;81
51246;Favresse;63.5;36.5;0;0;0;53.4;5.2;41.4;19;94.5;51.7;73.5;75.3
51247;Fèrebrianges;60.4;39.6;39.5;0;6.2;15.6;4;34.7;57.9;98.2;58.3;80.9;80.4
51248;Fère-Champenoise;86.5;13.5;5.1;2.3;11.1;21.3;18.5;41.7;51;91.1;45.5;69.7;80.1
51249;Festigny;56.6;43.4;39.6;3.3;0;10;11.6;35.4;30;95.8;69.4;78.7;83.5
51250;Fismes;87.5;12.5;0.8;9.2;7.2;34.1;20.2;28.6;47.1;89.6;50.7;69.3;77.7
51251;Flavigny;44.9;55.1;49.8;0;0;0;0;50.2;61.1;95.7;66.7;80.7;85.2
51252;Fleury-la-Rivière;54.7;45.3;42.4;6.1;0;0;9.6;41.9;40.3;97.3;58.2;78.3;80.9
51253;Florent-en-Argonne;69.3;30.7;0;25.2;0;50.4;0;24.4;22.7;94;32.4;66.2;68.1
51254;Fontaine-Denis-Nuisy;42.4;57.6;46;0;0;15.6;0;38.4;41.2;93.9;52.3;62.5;87.3
51255;Fontaine-en-Dormois;0;100;100;0;0;0;0;0;100;100;66.7;100;80
51256;Fontaine-sur-Ay;46.7;53.3;20.7;20.7;10.3;10.3;21.1;16.9;28.1;94.9;67.2;76.5;79.8
51258;La Forestière;33.5;66.5;28.6;28.6;0;28.6;14.3;0;29.4;91.8;44.7;72.1;70.8
51259;Francheville;84.7;15.3;15.4;0;0;15.5;15.3;53.8;43.5;97.8;66.7;74.6;91.2
51260;Le Fresne;44.6;55.4;74.9;0;0;0;0;25.1;0;96.8;80;77.3;94.4
51262;Frignicourt;85.5;14.5;1.2;10.2;17.5;42.6;17.6;10.9;51.7;89.5;48.2;66.7;78.2
51263;Fromentières;58.9;41.1;17.1;29.3;11.2;13.5;14.4;14.4;37.9;96.2;56.6;79.8;78.7
51264;Le Gault-Soigny;39.1;60.9;36.2;0;0;21.3;14.3;28.3;50.3;91.2;52;72.3;82.3
51265;Gaye;62.1;37.9;23.8;23.8;0;7.9;20.9;23.7;46.4;92.6;68.5;79;80.9
51266;Germaine;77.6;22.4;0;6.6;8.4;16.8;21.5;46.6;27.6;98.1;50.6;72.5;79.9
51267;Germigny;41.5;58.5;43.6;21.8;0;10.9;1.9;21.8;40;100;57.1;78.2;78.6
51268;Germinon;49.9;50.1;0;42;0;20.4;37.6;0;60;98.7;75;88.2;88.5
51269;Giffaumont-Champaubert;80.1;19.9;0;32;10.4;32.3;5.2;20;42.9;92.8;32.2;64.5;66.2
51270;Gigny-Bussy;69.1;30.9;16.6;0;0;0;16.6;66.8;41.7;96.3;47.7;73.8;77.9
51272;Givry-en-Argonne;80.7;19.3;0;7.1;2.2;31.9;23.4;35.5;40;91.8;48.2;69.3;80.9
51273;Givry-lès-Loisy;52.4;47.6;24.4;0;0;0;25.2;50.4;16.7;100;78.6;76.2;86.4
51274;Gizaucourt;57.5;42.5;30.4;15.3;8.9;15.3;0;30.1;37.5;95.2;47.6;78.1;71.8
51275;Glannes;51.3;48.7;15;30.1;0;25.8;0;29.1;22.2;94.7;48;70.2;77.4
51276;Gourgançon;42.6;57.4;65.1;0;0;0;16.3;18.7;66.7;94.1;82.4;81.6;94.9
51277;Sainte-Marie-du-Lac-Nuisement;63.7;36.3;9.7;9.7;0;31.3;29.3;20;36.8;94.4;39.1;69.1;73
51278;Les Grandes-Loges;79.8;20.2;26.6;0;0;0;32.1;41.2;48.4;95.4;61;80.6;78.4
51279;Granges-sur-Aube;27.3;72.7;100;0;0;0;0;0;58.8;89.9;69.6;75.5;85.7
51280;Gratreuil;0;100;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100;50;100;83.3
51281;Grauves;59.4;40.6;31.1;9.7;3.3;10.5;5.6;39.9;45.3;94.9;58.5;77.1;82.6
51282;Gueux;89.1;10.9;1.3;4.6;12;21;27.9;33.1;22.8;93.9;54.2;66.6;74.3
51283;Hans;30.1;69.9;100;0;0;0;0;0;36.4;91.2;57.9;66.7;86.7
