Inscrits,% Abs/Ins,LE PEN,MACRON,Code Insee
560,23.39,43.16,56.84,68127
513,21.25,50.41,49.59,68128
1166,21.96,43.05,56.95,68129
721,16.78,61.86,38.14,68130
151,21.85,62.62,37.38,68131
551,18.87,47.34,52.66,68132
1501,19.12,38.34,61.66,68134
1718,22.47,41.64,58.36,68135
278,15.11,55.4,44.6,68136
453,17.0,60.8,39.2,68137
1642,25.58,44.09,55.91,68138
1065,20.75,54.19,45.81,68139
953,20.36,55.37,44.63,68140
1718,20.55,38.75,61.25,68141
308,23.7,41.75,58.25,68142
1504,18.95,39.01,60.99,68143
937,19.64,46.38,53.62,68144
4493,20.97,37.13,62.87,68145
1725,17.91,49.84,50.16,68146
442,19.0,25.0,75.0,68147
263,19.01,58.7,41.3,68148
3774,26.34,32.38,67.62,68149
389,16.45,38.1,61.9,68150
787,21.22,46.15,53.85,68151
1940,23.51,38.34,61.66,68152
570,17.37,49.01,50.99,68153
9305,29.39,39.47,60.53,68154
3388,23.26,39.55,60.45,68155
2485,23.46,45.94,54.06,68156
1062,17.61,43.15,56.85,68157
400,18.75,42.18,57.82,68158
724,19.89,45.54,54.46,68159
467,14.35,37.54,62.46,68160
453,14.79,27.94,72.06,68161
3737,22.48,38.04,61.96,68162
3710,26.01,48.17,51.83,68163
176,18.18,45.45,54.55,68165
9003,22.49,42.91,57.09,68166
644,17.7,57.17,42.83,68167
269,19.7,47.8,52.2,68168
373,20.11,46.24,53.76,68169
497,19.11,45.03,54.97,68170
797,20.7,59.09,40.91,68171
1177,16.99,41.63,58.37,68172
1758,23.49,36.15,63.85,68173
1304,21.01,50.11,49.89,68174
1493,20.23,35.49,64.51,68175
227,23.79,54.78,45.22,68176
1290,23.49,44.52,55.48,68177
804,19.53,45.5,54.5,68178
743,20.32,48.82,51.18,68179
731,17.65,34.82,65.18,68180
194,21.13,47.29,52.71,68181
620,22.42,43.56,56.44,68182
128,23.44,43.42,56.58,68183
244,20.08,60.36,39.64,68184
1426,27.0,53.46,46.54,68185
236,18.64,47.75,52.25,68186
256,19.92,42.26,57.74,68187
459,16.12,46.85,53.15,68188
643,14.46,45.1,54.9,68189
32,6.25,25.0,75.0,68190
691,19.83,46.17,53.83,68191
306,20.92,56.19,43.81,68192
605,25.95,55.3,44.7,68193
188,22.34,40.87,59.13,68194
4569,24.89,37.51,62.49,68195
210,20.0,65.54,34.46,68196
371,16.98,48.26,51.74,68197
217,23.5,52.0,48.0,68198
409,28.36,57.37,42.63,68199
419,26.25,45.67,54.33,68200
2880,25.31,46.49,53.51,68201
183,18.58,66.41,33.59,68202
1110,18.65,48.77,51.23,68203
910,20.66,49.92,50.08,68204
770,16.49,50.18,49.82,68205
582,19.93,43.93,56.07,68207
432,14.81,49.06,50.94,68208
645,19.84,38.95,61.05,68209
282,15.25,53.52,46.48,68210
322,19.57,53.28,46.72,68211
435,15.17,54.72,45.28,68212
325,24.0,54.84,45.16,68213
267,14.61,55.12,44.88,68214
655,22.6,53.46,46.54,68215
301,20.93,40.58,59.42,68216
1309,23.53,54.39,45.61,68217
2769,24.02,37.77,62.23,68218
754,18.83,44.76,55.24,68219
678,22.12,50.0,50.0,68221
781,20.49,51.55,48.45,68222
663,20.51,47.54,52.46,68223
50320,33.08,29.42,70.58,68224
1199,17.68,50.47,49.53,68225
3371,25.63,43.31,56.69,68226
917,15.81,39.05,60.95,68227
389,14.14,50.33,49.67,68228
114,8.77,46.24,53.76,68229
401,17.71,55.21,44.79,68230
1142,24.78,54.23,45.77,68231
326,20.86,26.7,73.3,68232
490,15.92,46.15,53.85,68234
859,12.92,47.06,52.94,68235
505,19.6,33.63,66.37,68237
659,18.36,41.44,58.56,68238
329,24.01,45.16,54.84,68239
992,23.59,53.81,46.19,68240
478,16.95,46.15,53.85,68241
981,17.02,52.31,47.69,68242
118,8.47,59.79,40.21,68243
316,25.32,36.59,63.41,68244
351,18.52,42.45,57.55,68245
723,17.43,48.98,51.02,68246
961,23.62,59.04,40.96,68247
505,21.78,40.57,59.43,68248
2713,20.05,39.82,60.18,68249
838,18.02,37.62,62.38,68250
776,18.3,47.13,52.87,68251
1243,20.35,52.25,47.75,68252
1478,25.1,51.53,48.47,68253
624,16.99,42.39,57.61,68254
1117,18.17,42.77,57.23,68255
7052,32.25,40.24,59.76,68256
743,19.38,48.13,51.87,68257
2426,23.91,50.79,49.21,68258
358,18.72,56.8,43.2,68259
936,22.12,53.47,46.53,68260
191,22.51,48.03,51.97,68261
678,20.21,57.05,42.95,68262
537,21.23,43.5,56.5,68263
404,15.1,45.12,54.88,68264
626,20.13,41.84,58.16,68265
1489,23.04,51.96,48.04,68266
1563,21.11,47.02,52.98,68267
516,20.35,46.59,53.41,68268
3511,23.5,35.5,64.5,68269
2923,25.18,46.96,53.04,68270
8777,24.83,30.02,69.98,68271
529,24.2,48.14,51.86,68273
131,30.53,53.09,46.91,68274
407,20.88,57.44,42.56,68275
174,21.26,48.18,51.82,68276
822,19.95,38.6,61.4,68277
10988,28.7,39.94,60.06,68278
783,18.26,38.6,61.4,68279
291,17.87,53.74,46.26,68280
359,15.04,41.13,58.87,68281
191,17.8,61.15,38.85,68282
653,24.66,51.85,48.15,68283
491,18.53,52.16,47.84,68284
318,19.5,44.64,55.36,68285
1584,21.97,42.72,57.28,68286
3135,23.64,43.49,56.51,68287
285,16.14,42.71,57.29,68288
1968,21.14,45.72,54.28,68289
655,20.46,53.52,46.48,68290
864,20.72,51.27,48.73,68291
1772,24.27,51.77,48.23,68292
77,19.48,59.62,40.38,68293
1453,25.81,49.68,50.32,68294
2266,16.68,45.76,54.24,68295
847,18.42,43.18,56.82,68296
11024,31.36,32.79,67.21,68297
3265,30.32,43.55,56.45,68298
223,20.63,44.22,55.78,68299
4283,20.36,42.21,57.79,68300
999,17.22,36.75,63.25,68301
672,21.13,39.67,60.33,68302
198,19.19,52.94,47.06,68303
1137,19.7,49.69,50.31,68304
914,26.7,53.53,46.47,68305
328,18.6,54.26,45.74,68306
439,20.73,56.71,43.29,68307
303,22.44,54.41,45.59,68308
2335,22.7,43.08,56.92,68309
547,23.03,56.03,43.97,68311
265,24.91,60.34,39.66,68312
643,23.02,57.97,42.03,68313
4893,24.36,43.49,56.51,68315
589,22.24,43.78,56.22,68316
963,19.52,52.79,47.21,68317
1793,18.63,45.02,54.98,68318
1118,17.8,43.47,56.53,68320
3178,25.71,60.34,39.66,68321
1124,20.46,36.49,63.51,68322
652,20.71,46.36,53.64,68323
517,16.83,42.59,57.41,68324
583,18.18,56.94,43.06,68325
125,20.0,40.74,59.26,68326
274,18.25,34.59,65.41,68327
207,21.26,57.82,42.18,68328
1139,21.69,55.08,44.92,68329
259,18.92,57.39,42.61,68330
1626,17.28,40.29,59.71,68331
633,17.54,43.58,56.42,68332
244,14.34,59.17,40.83,68333
5340,25.99,38.84,61.16,68334
410,18.78,43.96,56.04,68335
406,16.5,59.72,40.28,68336
460,17.61,57.06,42.94,68337
3018,22.93,34.12,65.88,68338
273,17.58,51.52,48.48,68340
733,21.83,43.87,56.13,68341
1317,23.16,38.61,61.39,68342
1905,19.95,56.55,43.45,68343
354,22.6,59.11,40.89,68344
555,13.15,59.52,40.48,68345
527,26.0,46.18,53.82,68347
2271,30.74,46.92,53.08,68348
2790,22.33,33.14,66.86,68349
436,16.97,36.14,63.86,68350
420,22.14,48.2,51.8,68351
1537,23.42,49.95,50.05,68352
380,19.47,52.43,47.57,68353
839,16.69,30.3,69.7,68354
1099,29.12,51.47,48.53,68355
721,23.44,47.83,52.17,68356
418,17.94,39.87,60.13,68357
382,14.66,46.53,53.47,68358
1380,18.91,39.98,60.02,68359
414,17.15,56.46,43.54,68360
278,20.86,55.88,44.12,68361
548,24.45,45.69,54.31,68362
443,18.74,63.04,36.96,68363
800,20.38,41.35,58.65,68364
1522,17.28,33.86,66.14,68365
596,16.78,47.21,52.79,68366
939,19.06,51.42,48.58,68367
1072,17.44,38.27,61.73,68368
142,28.17,53.26,46.74,68370
270,20.37,44.21,55.79,68371
1489,25.59,56.32,43.68,68372
247,20.24,46.07,53.93,68373
5839,25.71,36.86,63.14,68374
8442,25.74,56.37,43.63,68375
10212,28.31,51.39,48.61,68376
639,22.07,46.85,53.15,68377
278,18.71,59.79,40.21,68378
795,18.11,54.55,45.45,68379
337,21.96,50.88,49.12,68380
655,17.71,39.78,60.22,68381
265,18.87,45.26,54.74,68382
302,18.54,33.64,66.36,68383
2185,22.7,37.74,62.26,68384
777,16.22,33.28,66.72,68385
970,21.03,31.82,68.18,68386
257,15.18,51.31,48.69,69001
224,22.77,43.62,56.38,69002
1665,24.14,31.23,68.77,69003
455,20.88,35.03,64.97,69004
420,16.43,55.56,44.44,69005
3591,23.11,41.41,58.59,69006
1994,18.1,43.48,56.52,69007
464,13.15,37.71,62.29,69008
4571,21.4,32.01,67.99,69009
4131,24.74,28.72,71.28,69010
508,16.54,43.54,56.46,69012
2644,22.39,42.57,57.43,69013
786,17.68,34.85,65.15,69014
115,17.39,17.95,82.05,69015
128,23.44,43.37,56.63,69016
589,19.69,36.5,63.5,69017
1331,26.15,44.71,55.29,69018
4714,27.62,40.11,59.89,69019
494,18.83,32.31,67.69,69020
1632,21.45,32.59,67.41,69021
377,16.18,41.33,58.67,69022
1133,17.39,42.4,57.6,69023
3077,19.6,32.35,67.65,69024
344,18.9,39.24,60.76,69026
8734,26.48,25.14,74.86,69027
4416,17.73,28.3,71.7,69028
21956,26.25,25.46,74.54,69029
622,18.33,40.27,59.73,69030
853,14.3,43.29,56.71,69031
1448,20.3,39.34,60.66,69032
1970,15.08,27.1,72.9,69033
31795,29.37,19.42,80.58,69034
313,20.13,32.24,67.76,69035
764,16.36,47.14,52.86,69036
580,20.52,45.95,54.05,69037
694,20.46,45.59,54.41,69038
487,20.12,41.64,58.36,69039
3827,21.45,23.43,76.57,69040
416,14.18,38.78,61.22,69042
6493,17.14,23.29,76.71,69043
4299,22.77,19.07,80.93,69044
887,18.04,42.02,57.98,69045
3687,18.17,23.34,76.66,69046
710,21.69,22.0,78.0,69047
1058,16.73,40.36,59.64,69048
2286,23.14,27.06,72.94,69049
1641,20.6,27.12,72.88,69050
839,17.16,30.43,69.57,69051
3282,19.38,25.71,74.29,69052
420,21.19,38.28,61.72,69053
294,20.07,55.45,44.55,69054
978,17.08,39.36,60.64,69055
1352,20.41,35.97,64.03,69056
439,14.81,34.65,65.35,69057
300,16.33,38.1,61.9,69058
1092,19.6,32.61,67.39,69059
461,21.04,50.31,49.69,69060
928,19.4,39.11,60.89,69061
608,15.79,34.9,65.1,69062
3290,19.97,21.15,78.85,69063
2703,23.83,30.71,69.29,69064
661,17.1,56.24,43.76,69065
3288,22.84,45.12,54.88,69066
866,19.4,41.13,58.87,69067
1782,21.04,25.72,74.28,69068
7961,21.62,26.98,73.02,69069
897,19.06,49.6,50.4,69070
840,19.64,23.03,76.97,69071
6487,22.31,21.4,78.6,69072
370,19.19,36.99,63.01,69073
1129,15.5,33.02,66.98,69074
126,16.67,54.55,45.45,69075
2178,18.14,28.34,71.66,69076
686,18.66,59.07,40.93,69077
577,16.81,34.91,65.09,69078
1235,17.17,44.76,55.24,69080
13521,31.46,20.45,79.55,69081
202,15.35,46.04,53.96,69082
852,16.78,27.56,72.44,69083
974,18.48,39.69,60.31,69084
1034,15.18,23.45,76.55,69085
1808,17.04,30.67,69.33,69086
2284,18.08,19.92,80.08,69087
4768,26.43,27.76,72.24,69088
9521,18.75,20.47,79.53,69089
640,20.94,37.5,62.5,69090
11193,37.78,31.69,68.31,69091
5572,28.18,33.25,66.75,69092
766,23.37,35.91,64.09,69093
3981,18.94,30.12,69.88,69094
597,16.92,40.18,59.82,69095
6025,30.87,35.94,64.06,69096
632,20.89,47.01,52.99,69097
306,20.59,57.69,42.31,69098
984,19.92,47.51,52.49,69099
6366,23.2,31.98,68.02,69100
495,18.38,30.08,69.92,69101
533,19.89,43.61,56.39,69102
712,19.38,32.35,67.65,69103
338,23.37,50.0,50.0,69104
724,14.23,36.2,63.8,69105
834,13.79,35.68,64.32,69106
744,20.83,44.6,55.4,69107
675,18.81,43.41,56.59,69108
677,20.68,39.29,60.71,69109
1422,21.24,42.97,57.03,69110
489,15.54,34.42,65.58,69111
4460,20.7,29.45,70.55,69112
575,15.13,32.47,67.53,69113
3232,19.93,34.56,65.44,69115
2565,17.7,28.33,71.67,69116
2565,21.56,26.43,73.57,69117
1865,22.31,46.19,53.81,69118
721,22.75,50.52,49.48,69119
435,18.85,35.71,64.29,69120
1883,20.07,32.97,67.03,69121
1371,14.95,35.91,64.09,69122
296480,24.12,15.89,84.11,69123
374,16.04,41.13,58.87,69124
720,17.22,32.72,67.28,69125
564,13.83,34.62,65.38,69126
2256,16.67,23.46,76.54,69127
191,23.04,37.9,62.1,69130
2622,17.62,36.69,63.31,69131
606,17.0,52.3,47.7,69132
3189,17.65,27.05,72.95,69133
178,14.04,25.74,74.26,69134
591,27.07,46.51,53.49,69135
1986,18.33,39.78,60.22,69136
272,16.18,34.31,65.69,69137
328,13.72,35.22,64.78,69138
1049,21.16,42.82,57.18,69139
1583,17.06,30.48,69.52,69140
4437,17.85,28.88,71.12,69141
3947,30.5,26.08,73.92,69142
4758,26.69,25.63,74.37,69143
602,17.61,38.44,61.56,69145
641,19.03,40.0,60.0,69147
1802,17.09,29.72,70.28,69148
16940,25.41,24.84,75.16,69149
242,19.83,38.24,61.76,69150
1040,16.06,50.33,49.67,69151
6412,34.48,28.87,71.13,69152
779,15.15,24.15,75.85,69153
1575,17.27,31.29,68.71,69154
866,15.59,28.4,71.6,69155
1863,16.0,25.22,74.78,69156
2025,25.68,38.17,61.83,69157
2181,16.69,39.22,60.78,69159
850,23.88,44.94,55.06,69160
389,17.74,57.82,42.18,69161
1024,18.75,36.73,63.27,69162
2356,19.48,41.56,58.44,69163
263,22.43,41.3,58.7,69164
855,20.47,39.62,60.38,69165
207,18.36,26.43,73.57,69166
422,16.82,34.95,65.05,69167
900,19.89,23.27,76.73,69168
527,19.17,45.7,54.3,69169
864,19.91,40.52,59.48,69170
1513,22.41,32.94,67.06,69171
587,16.01,41.22,58.78,69172
723,16.6,41.2,58.8,69173
457,17.72,36.45,63.55,69174
1536,13.8,37.32,62.68,69175
3319,22.36,30.68,69.32,69176
1446,16.74,32.59,67.41,69177
544,14.34,50.98,49.02,69178
1276,17.63,30.02,69.98,69179
206,16.02,40.0,60.0,69180
141,14.18,44.33,55.67,69181
311,23.79,51.76,48.24,69182
253,24.9,44.97,55.03,69183
694,18.59,41.48,58.52,69184
198,25.76,51.52,48.48,69185
199,17.09,56.03,43.97,69186
483,16.56,36.16,63.84,69187
545,24.4,46.74,53.26,69188
1424,25.63,35.36,64.64,69189
1563,20.47,26.02,73.98,69190
4602,21.19,19.25,80.75,69191
111,9.91,32.95,67.05,69192
996,17.67,35.23,64.77,69193
5677,22.39,18.0,82.0,69194
425,18.82,47.37,52.63,69196
1610,22.55,46.12,53.88,69197
585,18.46,49.19,50.81,69198
8274,39.05,26.18,73.82,69199
1209,18.78,44.79,55.21,69200
880,26.02,46.09,53.91,69201
15650,21.38,19.48,80.52,69202
760,24.47,46.71,53.29,69203
15384,24.92,25.45,74.55,69204
3709,18.9,22.83,77.17,69205
3137,22.57,48.22,51.78,69206
2163,25.2,26.42,73.58,69207
1676,13.84,32.57,67.43,69208
498,26.71,53.97,46.03,69209
90,23.33,36.21,63.79,69210
2739,24.1,45.11,54.89,69211
337,14.84,37.69,62.31,69212
630,12.38,32.58,67.42,69213
874,24.03,52.62,47.38,69214
664,14.16,44.23,55.77,69215
418,15.79,38.41,61.59,69216
632,23.26,38.48,61.52,69217
744,17.07,48.47,51.53,69218
1825,21.26,26.85,73.15,69219
1311,18.15,40.23,59.77,69220
857,18.44,38.42,61.58,69223
59,11.86,48.72,51.28,69224
444,23.65,35.88,64.12,69225
3039,19.48,29.95,70.05,69227
3225,19.19,34.81,65.19,69228
541,19.96,46.56,53.44,69229
261,19.16,35.06,64.94,69230
1985,23.78,34.82,65.18,69231
893,18.37,24.07,75.93,69233
1203,19.12,36.24,63.76,69234
1280,21.72,34.09,65.91,69235
417,21.34,51.03,48.97,69236
2575,23.42,33.43,66.57,69238
913,17.2,45.15,54.85,69239
547,25.59,52.41,47.59,69240
1812,18.93,33.86,66.14,69241
687,19.21,51.24,48.76,69242
6559,29.58,37.66,62.34,69243
14088,21.54,22.94,77.06,69244
544,16.73,38.85,61.15,69245
981,20.8,29.94,70.06,69246
3919,21.0,43.58,56.42,69248
2178,16.67,34.79,65.21,69249
3201,17.96,22.48,77.52,69250
99,12.12,55.26,44.74,69251
587,22.83,36.88,63.12,69252
496,22.58,36.44,63.56,69253
588,20.41,47.01,52.99,69254
4160,18.61,31.19,68.81,69255
23048,43.16,24.07,75.93,69256
799,18.02,43.62,56.38,69257
266,21.8,40.0,60.0,69258
30671,36.5,25.77,74.23,69259
3167,22.96,26.68,73.32,69260
54,18.52,31.58,68.42,69261
651,22.89,46.14,53.86,69263
19764,30.81,33.0,67.0,69264
638,19.59,34.93,65.07,69265
82376,29.82,20.5,79.5,69266
1691,20.17,40.18,59.82,69267
2811,20.21,27.46,72.54,69268
759,19.24,33.88,66.12,69269
3318,18.99,37.05,62.95,69270
7757,20.97,31.33,68.67,69271
3371,19.93,31.46,68.54,69272
7224,22.79,38.29,61.71,69273
17508,29.39,36.4,63.6,69275
6214,29.06,37.37,62.63,69276
10244,21.96,33.23,66.77,69277
3950,23.09,33.71,66.29,69278
4559,20.47,41.28,58.72,69279
1010,23.56,51.67,48.33,69280
1272,18.63,40.59,59.41,69281
21607,27.62,32.64,67.36,69282
9023,21.38,39.46,60.54,69283
2391,15.52,20.94,79.06,69284
2750,23.49,51.22,48.78,69285
17317,29.59,28.14,71.86,69286
5093,20.97,39.62,60.38,69287
4155,24.09,47.16,52.84,69288
3557,19.96,45.26,54.74,69289
28023,31.48,34.66,65.34,69290
3896,23.18,40.64,59.36,69291
3776,27.22,39.07,60.93,69292
1860,18.06,27.85,72.15,69293
1974,22.24,34.97,65.03,69294
1232,18.43,41.48,58.52,69295
2136,19.62,36.35,63.65,69296
3697,21.26,35.0,65.0,69297
2118,17.71,40.34,59.66,69298
1867,20.57,57.06,42.94,69299
269,23.05,60.69,39.31,70001
184,16.85,44.2,55.8,70002
66,12.12,66.67,33.33,70003
239,14.64,65.32,34.68,70004
99,13.13,50.7,49.3,70005
1117,21.04,58.24,41.76,70006
226,25.66,57.53,42.47,70007
155,16.77,57.66,42.34,70008
87,13.79,44.26,55.74,70009
80,11.25,52.38,47.62,70010
277,12.27,45.37,54.63,70011
480,17.5,48.27,51.73,70012
70,31.43,46.15,53.85,70013
280,13.21,45.33,54.67,70014
241,21.16,53.18,46.82,70015
161,13.66,48.41,51.59,70016
190,17.89,54.41,45.59,70017
352,11.65,54.24,45.76,70018
134,12.69,45.83,54.17,70019
161,16.15,47.79,52.21,70020
148,13.51,51.85,48.15,70021
112,18.75,56.76,43.24,70022
139,20.14,54.81,45.19,70023
375,20.0,56.93,43.07,70024
210,24.76,60.87,39.13,70025
1898,21.6,44.99,55.01,70026
64,21.88,54.76,45.24,70027
138,15.22,37.0,63.0,70028
178,25.28,55.08,44.92,70029
39,23.08,62.07,37.93,70030
510,17.65,55.88,44.12,70031
34,14.71,40.0,60.0,70032
126,26.19,45.21,54.79,70035
120,18.33,54.65,45.35,70036
230,23.91,53.47,46.53,70037
255,17.65,50.53,49.47,70038
245,13.88,61.85,38.15,70039
182,13.74,48.87,51.13,70040
320,24.06,51.56,48.44,70041
67,5.97,37.93,62.07,70042
237,26.16,58.28,41.72,70043
335,14.93,45.85,54.15,70044
337,18.4,46.96,53.04,70045
278,19.78,56.59,43.41,70046
80,18.75,62.5,37.5,70047
126,23.02,46.34,53.66,70048
78,24.36,61.22,38.78,70049
89,10.11,42.65,57.35,70050
41,21.95,66.67,33.33,70051
123,21.14,62.2,37.8,70052
78,24.36,68.09,31.91,70053
195,17.44,41.84,58.16,70054
452,24.78,57.93,42.07,70055
260,18.85,58.51,41.49,70056
90,6.67,59.38,40.63,70057
676,20.41,58.94,41.06,70058
370,17.84,49.4,50.6,70059
237,16.03,49.37,50.63,70060
92,17.39,41.79,58.21,70061
120,14.17,40.66,59.34,70062
182,16.48,45.8,54.2,70063
119,23.53,62.34,37.66,70064
59,16.95,63.04,36.96,70065
115,17.39,52.17,47.83,70066
67,13.43,41.3,58.7,70067
55,14.55,60.98,39.02,70069
38,34.21,47.62,52.38,70070
56,33.93,38.71,61.29,70071
59,16.95,48.89,51.11,70072
223,17.49,58.54,41.46,70074
151,21.85,52.25,47.75,70075
257,14.01,41.08,58.92,70076
202,17.82,46.53,53.47,70077
76,13.16,48.0,52.0,70078
388,16.49,49.45,50.55,70079
215,14.88,64.15,35.85,70080
225,16.89,55.19,44.81,70081
92,20.65,33.82,66.18,70082
358,20.95,47.66,52.34,70083
447,10.07,50.68,49.32,70084
376,12.23,52.07,47.93,70085
70,24.29,50.0,50.0,70086
107,15.89,45.45,54.55,70087
101,11.88,42.31,57.69,70088
50,24.0,45.71,54.29,70089
62,30.65,48.57,51.43,70090
40,20.0,53.85,46.15,70091
143,22.38,48.98,51.02,70092
560,27.14,52.75,47.25,70093
235,20.85,46.31,53.69,70094
434,21.2,60.94,39.06,70095
501,16.97,49.33,50.67,70096
209,17.22,53.79,46.21,70097
158,18.99,70.37,29.63,70098
59,8.47,48.98,51.02,70099
87,16.09,43.94,56.06,70100
400,21.25,46.59,53.41,70101
227,18.94,52.53,47.47,70102
175,9.71,45.8,54.2,70103
498,19.68,48.85,51.15,70104
104,21.15,59.15,40.85,70105
94,15.96,61.54,38.46,70106
294,14.63,41.2,58.8,70107
220,15.45,37.42,62.58,70109
195,11.28,48.99,51.01,70111
154,20.78,61.61,38.39,70112
105,12.38,41.46,58.54,70113
169,15.38,54.39,45.61,70114
187,21.93,51.22,48.78,70115
526,19.2,52.11,47.89,70116
1009,19.52,46.18,53.82,70117
151,16.56,42.86,57.14,70118
278,12.23,48.84,51.16,70119
2879,22.75,59.9,40.1,70120
669,19.43,50.85,49.15,70121
1398,21.96,49.95,50.05,70122
63,15.87,63.46,36.54,70124
157,24.84,47.57,52.43,70125
143,13.29,52.0,48.0,70126
89,14.61,55.38,44.62,70127
342,23.1,57.02,42.98,70128
137,32.85,49.37,50.63,70129
257,20.62,33.89,66.11,70130
487,16.22,45.56,54.44,70132
187,14.97,52.7,47.3,70133
161,15.53,45.45,54.55,70134
37,24.32,63.64,36.36,70135
350,17.14,50.41,49.59,70136
189,13.76,55.63,44.37,70137
91,12.09,57.97,42.03,70138
48,12.5,64.0,36.0,70140
118,16.1,38.57,61.43,70141
139,17.99,60.61,39.39,70142
91,23.08,59.38,40.63,70143
45,26.67,60.71,39.29,70144
332,17.77,41.42,58.58,70145
131,19.85,66.67,33.33,70146
179,22.35,53.64,46.36,70147
77,20.78,48.94,51.06,70148
601,19.63,52.16,47.84,70149
213,20.66,42.48,57.52,70150
46,6.52,50.0,50.0,70151
312,16.99,56.83,43.17,70152
86,16.28,45.0,55.0,70153
240,16.67,47.62,52.38,70154
675,19.56,55.41,44.59,70155
90,5.56,63.75,36.25,70156
298,18.79,56.46,43.54,70157
85,10.59,50.88,49.12,70158
89,13.48,46.27,53.73,70159
271,11.44,43.35,56.65,70160
396,13.13,40.07,59.93,70162
315,12.38,51.75,48.25,70163
50,10.0,67.65,32.35,70164
407,19.16,57.3,42.7,70165
142,14.08,46.67,53.33,70166
279,16.49,49.75,50.25,70167
510,19.41,56.94,43.06,70168
153,16.34,51.38,48.62,70169
81,13.58,47.27,52.73,70170
1040,20.38,49.26,50.74,70171
85,12.94,57.14,42.86,70172
117,19.66,37.35,62.65,70174
123,14.63,46.39,53.61,70175
178,21.35,60.0,40.0,70176
495,19.6,58.97,41.03,70177
444,13.51,61.85,38.15,70178
158,18.99,36.45,63.55,70179
364,16.21,57.2,42.8,70180
101,12.87,53.95,46.05,70181
91,14.29,52.86,47.14,70182
63,11.11,54.9,45.1,70183
561,24.6,44.62,55.38,70184
137,16.06,51.96,48.04,70185
55,12.73,37.21,62.79,70186
209,12.44,58.28,41.72,70187
54,22.22,42.5,57.5,70188
197,11.68,35.22,64.78,70189
110,13.64,55.13,44.87,70190
162,22.22,47.47,52.53,70192
163,16.56,48.72,51.28,70193
125,20.8,60.71,39.29,70194
211,17.06,57.34,42.66,70195
225,19.11,50.32,49.68,70196
610,20.66,44.04,55.96,70197
839,20.26,54.59,45.41,70198
89,13.48,57.35,42.65,70199
41,24.39,61.54,38.46,70200
165,20.0,68.22,31.78,70201
287,29.97,64.8,35.2,70202
113,15.93,29.63,70.37,70203
115,10.43,52.81,47.19,70204
203,23.15,54.81,45.19,70205
441,24.04,34.07,65.93,70206
2510,22.63,39.48,60.52,70207
232,11.21,43.65,56.35,70208
142,21.13,50.59,49.41,70210
78,24.36,81.82,18.18,70211
201,16.92,68.21,31.79,70213
107,18.69,28.0,72.0,70214
236,22.88,30.25,69.75,70215
406,16.01,45.96,54.04,70216
111,23.42,49.33,50.67,70217
94,18.09,43.75,56.25,70218
533,14.82,53.79,46.21,70219
294,13.61,52.25,47.75,70220
258,24.03,52.84,47.16,70221
69,10.14,70.91,29.09,70222
459,14.6,38.9,61.1,70224
113,12.39,59.04,40.96,70225
262,19.08,48.02,51.98,70226
425,21.18,37.14,62.86,70227
664,18.22,43.33,56.67,70228
218,11.93,62.43,37.57,70229
91,15.38,53.33,46.67,70230
37,24.32,52.0,48.0,70231
121,21.49,40.96,59.04,70232
98,21.43,37.7,62.3,70233
169,11.83,49.12,50.88,70234
119,15.97,40.51,59.49,70235
387,13.44,53.02,46.98,70236
91,18.68,66.67,33.33,70237
136,27.21,65.75,34.25,70238
153,11.76,28.7,71.3,70239
1146,20.16,57.95,42.05,70240
121,23.97,68.83,31.17,70242
212,13.21,48.75,51.25,70243
85,14.12,46.03,53.97,70244
2885,23.74,47.37,52.63,70245
186,20.43,51.2,48.8,70247
1110,19.01,50.33,49.67,70248
113,33.63,49.18,50.82,70249
361,19.67,56.28,43.72,70250
76,23.68,56.36,43.64,70251
144,15.97,56.6,43.4,70252
210,19.52,42.47,57.53,70253
199,14.07,46.9,53.1,70254
419,23.39,61.07,38.93,70255
604,24.34,55.99,44.01,70256
551,20.15,55.56,44.44,70257
1530,17.52,48.18,51.82,70258
319,17.55,53.98,46.02,70259
597,21.27,58.65,41.35,70260
1008,19.84,32.54,67.46,70261
137,8.03,55.86,44.14,70262
227,16.3,59.88,40.12,70263
55,20.0,53.85,46.15,70264
143,16.78,55.34,44.66,70265
373,15.55,43.27,56.73,70267
154,22.08,36.79,63.21,70268
35,22.86,58.33,41.67,70269
305,18.36,55.36,44.64,70271
165,28.48,46.94,53.06,70272
50,8.0,61.9,38.1,70273
33,6.06,62.07,37.93,70274
274,15.69,50.24,49.76,70275
153,18.3,58.93,41.07,70276
292,14.38,57.41,42.59,70277
184,16.3,49.63,50.37,70278
3310,31.51,42.89,57.11,70279
757,21.53,37.77,62.23,70280
716,16.34,43.07,56.93,70282
394,23.6,50.39,49.61,70283
224,18.3,46.25,53.75,70284
7198,25.45,44.32,55.68,70285
93,15.05,33.33,66.67,70286
40,17.5,37.93,62.07,70287
78,11.54,22.41,77.59,70288
153,13.07,50.93,49.07,70289
183,7.1,49.66,50.34,70290
117,24.79,61.25,38.75,70291
1148,24.04,46.16,53.84,70292
64,17.19,58.7,41.3,70293
295,16.95,52.86,47.14,70294
156,18.59,44.23,55.77,70295
188,21.81,49.62,50.38,70296
52,21.15,70.27,29.73,70297
99,19.19,40.0,60.0,70298
233,15.45,35.37,64.63,70299
