Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des non ou peu diplômés dans la pop. non scolarisée de 15 ans ou + 2016;Part des pers., dont le diplôme le plus élevé est un CAP ou un BEP, dans la pop. non scolarisée de 15 ans ou + 2016;Part des pers., dont le diplôme le plus élevé est le bac, dans la pop. non scolarisée de 15 ans ou + 2016;Part des diplômés de l'enseignement sup. dans la pop. non scolarisée de 15 ans ou + 2016
70252;Framont;39.4;26.3;13.9;20.4
70253;Frasne-le-Château;33;28.4;16.7;21.8
70254;Frédéric-Fontaine;24.3;35.1;17.8;22.7
70255;Fresne-Saint-Mamès;34.1;37.9;15.4;12.6
70256;Fresse;31.2;30;16.9;21.9
70257;Fretigney-et-Velloreille;33.4;33.5;15.4;17.7
70258;Froideconche;39.8;29.2;16.4;14.6
70259;Froideterre;22.7;37;16.8;23.5
70260;Frotey-lès-Lure;31.1;29.1;12.1;27.7
70261;Frotey-lès-Vesoul;29.6;25.1;19.6;25.6
70262;Genevreuille;21.7;35;22.5;20.8
70263;Genevrey;31.1;33.2;15.8;20
70264;Georfans;37.5;37.5;14.6;10.4
70265;Germigney;40.3;32.6;13.2;14
70267;Gevigney-et-Mercey;40.3;28.8;15.5;15.5
70268;Gézier-et-Fontenelay;19.9;27.7;14.9;37.6
70269;Girefontaine;51.7;31;13.8;3.4
70271;Gouhenans;42.7;30.8;12.5;14.1
70272;Gourgeon;27.9;36.5;20.6;15
70273;Grammont;32.6;34.8;28.3;4.3
70274;Grandecourt;38.2;38.2;5.9;17.6
70275;Grandvelle-et-le-Perrenot;23.2;34.3;20.9;21.7
70276;Granges-la-Ville;32.6;37.5;13.2;16.7
70277;Granges-le-Bourg;31;30.6;18.7;19.7
70278;Grattery;25.2;29.4;18.4;27
70279;Gray;46.7;25.1;13.6;14.7
70280;Gray-la-Ville;32.3;27.2;16.8;23.7
70282;Gy;28.3;30;16.8;24.9
70283;Haut-du-Them-Château-Lambert;46.4;29.8;11.7;12.2
70284;Hautevelle;32.3;35.4;12.7;19.6
70285;Héricourt;34.8;30;14.6;20.7
70286;Hugier;22;23.2;17.1;37.8
70287;Hurecourt;29.7;37.8;29.7;2.7
70288;Hyet;21.7;30.4;20.7;27.2
70289;Igny;35.4;29.3;18.4;17
70290;Jasney;33.9;30.6;18.3;17.2
70291;Jonvelle;42.5;33;11.3;13.2
70292;Jussey;47.2;27;13.9;11.8
70293;Lambrey;39.7;28.6;14.3;17.5
70294;Lantenot;25;34.6;19.2;21.2
70295;La Lanterne-et-les-Armonts;34.1;28;20.5;17.4
70296;Larians-et-Munans;26.6;36.7;18.1;18.6
70297;Larret;43.5;32.6;17.4;6.5
70298;Lavigney;52.6;16.8;12.6;17.9
70299;Lavoncourt;41.7;36;10.9;11.3
70301;Lieffrans;27.3;40.9;15.9;15.9
70302;Lieucourt;18;42;20;20
70303;Liévans;19.8;29.7;26.7;23.8
70304;Linexert;35;34;11;20
70305;Loeuilley;37.3;36;8;18.7
70306;Lomont;28.4;34.5;12.5;24.7
70307;Longevelle;26.9;30.1;21.5;21.5
70308;La Longine;60.2;22.6;7.5;9.7
70309;Loulans-Verchamp;30.3;31.6;15.7;22.4
70310;Lure;40;25.8;14.7;19.5
70311;Luxeuil-les-Bains;35.3;27.7;14.7;22.3
70312;Luze;27.5;28.9;13.1;30.6
70313;Lyoffans;31.7;33.1;16;19.2
70314;Magnivray;44.1;24.6;13.6;17.8
70315;Magnoncourt;43.7;33.3;12.5;10.4
70316;Le Magnoray;16.9;32.4;21.1;29.6
70317;Les Magny;46.3;30.6;9.3;13.9
70318;Magny-Danigon;35.2;29.3;15;20.6
70319;Magny-Jobert;24;28;13.3;34.7
70320;Magny-lès-Jussey;58.1;20.9;10.5;10.5
70321;Magny-Vernois;33.8;31.4;13.5;21.3
70322;Mailleroncourt-Charette;21.7;36.5;18.3;23.5
70323;Mailleroncourt-Saint-Pancras;35.3;28.7;20;16
70324;Mailley-et-Chazelot;23;30.6;17.8;28.6
70325;Maizières;22;31.1;18.7;28.2
70326;La Malachère;21.8;33.2;21.3;23.7
70327;Malans;25.9;20.4;13.9;39.8
70328;Malbouhans;35.4;30.2;18.7;15.7
70329;Malvillers;40.7;27.8;16.7;14.8
70330;Mandrevillars;17;31.5;18.8;32.7
70331;Mantoche;30.6;35.5;15.9;18
70332;Marast;37.2;25.6;16.3;20.9
70334;Marnay;31.1;29.6;18.1;21.2
70335;Maussans;40.4;36.5;11.5;11.5
70336;Mélecey;31.9;40.5;12.1;15.5
70337;Melin;26.7;33.3;20;20
70338;Melincourt;36.5;28.7;16.6;18.2
70339;Mélisey;39.9;30.7;14.6;14.7
70340;Membrey;46.2;24.4;14.7;14.7
70341;Menoux;32.3;35.8;16.2;15.7
70342;Mercey-sur-Saône;34.7;25.5;25.5;14.3
70343;Mersuay;32.1;25.7;20.3;21.9
70344;Meurcourt;27.3;27.3;21.9;23.6
70347;Mignavillers;32;39.7;15.7;12.6
70348;Moffans-et-Vacheresse;35.8;28;14;22.2
70349;Moimay;38.2;33.3;14.5;13.9
70350;Molay;38;36;10;16
70351;Mollans;29.1;29.1;19.8;22
70352;La Montagne;11.5;30.8;34.6;23.1
70353;Montagney;21.4;23.9;15.8;39
70355;Montarlot-lès-Rioz;23.8;28.6;18.5;29.1
70356;Montboillon;18.9;33.2;15.8;32.1
70357;Montbozon;35.9;29.8;16.3;18.1
70358;Montcey;29.2;30.8;22.1;17.9
70359;Montcourt;37.8;37.8;15.6;8.9
70360;Montdoré;40;23.3;15;21.7
70361;Montessaux;24.8;34.7;11.6;28.9
70362;Montigny-lès-Cherlieu;37.9;32.3;12.9;16.9
70363;Montigny-lès-Vesoul;24.1;27.4;17;31.5
70364;Montjustin-et-Velotte;28.6;34.5;20.2;16.7
70366;Villers-Chemin-et-Mont-lès-Étrelles;36.4;29.5;15.9;18.2
70367;Mont-le-Vernois;30.9;35;18.7;15.4
70368;Montot;36.8;31.1;17.9;14.2
70369;Mont-Saint-Léger;65.9;14.6;14.6;4.9
70371;Montureux-et-Prantigny;39.4;44.5;9;7.1
70372;Montureux-lès-Baulay;40.2;38.6;12.6;8.7
70373;La Roche-Morey;44.5;27.5;15.4;12.6
70374;Motey-Besuche;25;31.6;11.8;31.6
70376;Nantilly;38.3;26.8;17.6;17.3
70378;Navenne;27.3;25.1;18.5;29.1
70380;Neurey-en-Vaux;30.8;33.8;18;17.3
70381;Neurey-lès-la-Demie;60.1;19.5;10.2;10.2
70383;Neuvelle-lès-Cromary;24.4;30.9;20.6;24
70384;Neuvelle-lès-la-Charité;30.3;35.8;15.2;18.8
70385;La Neuvelle-lès-Lure;30.4;34.4;16.6;18.6
70386;La Neuvelle-lès-Scey;33.6;33.6;12;20.8
70387;Noidans-le-Ferroux;30.6;41.2;11.5;16.7
70388;Noidans-lès-Vesoul;31.4;31.7;16.5;20.4
70389;Noiron;28.3;41.3;8.7;21.7
70390;Noroy-le-Bourg;26.6;30.6;17.5;25.3
70392;Oigney;43.5;26.1;17.4;13
70393;Oiselay-et-Grachaux;31.2;29.2;14.9;24.7
70394;Onay;41.3;21.7;17.4;19.6
70395;Oppenans;36.2;23.4;12.8;27.7
70396;Oricourt;25;31.2;15.6;28.1
70397;Ormenans;23;31.1;24.6;21.3
70398;Ormoiche;32.7;40;12.7;14.5
70399;Ormoy;45;27.2;17.2;10.6
70400;Ouge;55.7;28.4;6.8;9.1
70401;Ovanches;40.8;27.6;13.3;18.4
70402;Oyrières;31.7;34.5;15.1;18.8
70403;Palante;33.9;24.5;23.3;18.2
70404;Passavant-la-Rochère;49.9;28;13.3;8.8
70405;Pennesières;22.4;34.3;20.1;23.1
70406;Percey-le-Grand;39.7;30.9;19.1;10.3
70407;Perrouse;22.8;36.5;13.2;27.4
70408;Pesmes;32.6;24.7;18.4;24.3
70409;Pierrecourt;33;38.5;16.5;12.1
70410;Pin;26.7;31.5;16.5;25.3
70411;La Pisseure;47.8;34.8;13;4.3
70412;Plainemont;30.6;32.7;18.4;18.4
70413;Plancher-Bas;30.6;31.9;14.5;23
70414;Plancher-les-Mines;35.3;33.7;15.2;15.8
70415;Polaincourt-et-Clairefontaine;42.6;29;10.3;18.1
70416;Pomoy;26.8;24.2;22.2;26.8
70417;Pontcey;28.8;32.9;17.9;20.5
70418;La Romaine;34.9;32.9;15.5;16.6
70419;Pont-du-Bois;43.3;28.9;18.9;8.9
70420;Pont-sur-l'Ognon;41.5;22;17.1;19.5
70421;Port-sur-Saône;30.2;33.9;15.4;20.5
70422;Poyans;19.3;37.6;18.3;24.8
70423;Preigney;43.3;20;14.4;22.2
70425;La Proiselière-et-Langle;44.4;23.1;13.9;18.5
70426;Provenchère;27.6;32.8;15.6;24
70427;Purgerot;43.9;29;11.9;15.2
70428;Pusey;23.2;30.1;17.2;29.6
70429;Pusy-et-Épenoux;24.5;37.4;14.2;23.8
70430;La Quarte;46.2;26.9;23.1;3.8
70431;Quenoche;19.2;34.7;18.6;27.5
70432;Quers;28.6;30.6;19.8;21
70433;Quincey;24.8;27.6;19.1;28.5
70435;Raddon-et-Chapendu;33.5;34;15.8;16.7
70436;Raincourt;47.8;28.9;11.1;12.2
70437;Ranzevelle;43.8;12.5;12.5;31.2
70438;Ray-sur-Saône;31.2;29.9;18.2;20.8
70439;Raze;27.7;36.4;17.8;18.2
70440;Recologne;21.2;21.2;33.3;24.2
70441;Recologne-lès-Rioz;14.8;39.1;17.8;28.4
70442;Renaucourt;38.1;35.7;14.3;11.9
70443;La Grande-Résie;46.2;29.2;12.3;12.3
70444;La Résie-Saint-Martin;30.5;33.3;19;17.1
70445;Rignovelle;32.6;32.6;19.8;15.1
70446;Rigny;41.5;26.2;14.1;18.2
70447;Rioz;24;26.4;18.8;30.8
70448;Roche-et-Raucourt;42.9;25.2;21;10.9
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;34.4;32.8;22.4;10.4
70450;La Rochelle;41.7;13.9;22.2;22.2
70451;Ronchamp;42;30.6;14;13.4
70452;Rosey;35.9;29.2;16.1;18.7
70453;La Rosière;30.8;24.6;16.9;27.7
70454;Rosières-sur-Mance;53.2;36.2;6.4;4.3
70455;Roye;41.4;29.7;14;15
70456;Ruhans;23.1;25;24.1;27.8
70457;Rupt-sur-Saône;42.6;13.9;24.8;18.8
70459;Saint-Barthélemy;36.5;32.9;16.2;14.4
70460;Saint-Bresson;34.2;28.4;18.8;18.6
70461;Saint-Broing;30.3;41.4;15.2;13.1
70462;Saint-Ferjeux;28.6;48.2;8.9;14.3
70463;Saint-Gand;28.6;33;20.9;17.6
70464;Saint-Germain;36.2;27;16.4;20.4
70466;Saint-Loup-Nantouard;28.7;33;17;21.3
70467;Saint-Loup-sur-Semouse;53.5;25;11.9;9.6
70468;Saint-Marcel;36.5;43.2;13.5;6.8
70469;Sainte-Marie-en-Chanois;37.8;29.1;18.6;14.5
70470;Sainte-Marie-en-Chaux;29.7;38.1;12.7;19.5
70471;Sainte-Reine;55.6;22.2;22.2;0
70472;Saint-Rémy-en-Comté;44.5;23.7;11.1;20.7
70473;Saint-Sauveur;37.1;30.7;15.5;16.7
70474;Saint-Sulpice;37.3;32.4;16.7;13.7
70476;Saponcourt;42.6;22.2;27.8;7.4
70477;Saulnot;34.3;33.6;15;17.1
70478;Saulx;34.9;31.4;14.6;19.1
70479;Sauvigney-lès-Gray;42;19.8;19.8;18.5
70480;Sauvigney-lès-Pesmes;33;19.6;19.6;27.7
70481;Savoyeux;48.2;29;10.5;12.3
70482;Scey-sur-Saône-et-Saint-Albin;34.5;32.4;14.7;18.4
70483;Scye;31.1;32;12.6;24.3
70484;Secenans;34.4;36.8;13.6;15.2
70485;Selles;43.1;35.6;9.2;12.1
70486;Semmadon;34.1;40.7;15.4;9.9
70487;Senargent-Mignafans;34.5;28.5;19.5;17.5
70488;Senoncourt;26.6;36.4;15.6;21.4
70489;Servance-Miellin;49.9;27.8;9.8;12.5
70490;Servigney;37.2;31.4;11.6;19.8
70491;Seveux-Motey;35.5;33.5;14;17
70492;Soing-Cubry-Charentenay;30.5;31.9;19.1;18.4
70493;Sorans-lès-Breurey;20.2;32.9;19.5;27.4
70494;Sornay;22.6;27;15.9;34.5
70496;Tartécourt;40.7;29.6;11.1;18.5
70498;Ternuay-Melay-et-Saint-Hilaire;38.7;31.3;15.9;14.1
70499;Theuley;37.4;30.1;20.5;12.1
70500;Thieffrans;33.3;28.5;16.7;21.5
70501;Thiénans;35.6;32.2;15.3;16.9
70502;Tincey-et-Pontrebeau;34.7;33.3;17.3;14.7
70503;Traitiéfontaine;21.2;33.6;15;30.1
70504;Traves;31.1;32.9;15.2;20.8
70505;Le Tremblois;24.8;29.6;24;21.6
70506;Trémoins;26.6;28;17.3;28
70507;Trésilley;23.3;34.4;13.5;28.8
70509;Tromarey;32.4;29.4;22.1;16.2
70510;Vadans;27.7;31.9;16;24.5
70511;Vaite;40.5;34.5;10.7;14.3
70512;La Vaivre;37.6;36.5;16.5;9.4
70513;Vaivre-et-Montoille;34.7;27.5;18.1;19.7
70514;Valay;37.3;32.2;14.7;15.8
70515;Le Val-de-Gouhenans;34.6;25;13.5;26.9
70516;Vallerois-le-Bois;31;30.4;21.6;17
70517;Vallerois-Lorioz;11.3;31.5;21.4;35.8
70518;Le Val-Saint-Éloi;25;35.7;10.7;28.6
70519;Vandelans;20.7;32.9;20.7;25.6
70520;Vanne;46.3;20;16.3;17.5
70521;Vantoux-et-Longevelle;25.2;31.1;14.1;29.6
70522;Varogne;29.2;31.7;22.5;16.7
70523;Vars;30.1;33.3;20.3;16.3
70524;Vauchoux;35.2;27.3;15.9;21.6
70525;Vauconcourt-Nervezain;42.9;29.4;15.3;12.4
70526;Vauvillers;43.7;24.9;15;16.4
70527;Vaux-le-Moncelot;31.4;21.6;19.6;27.5
70528;Velesmes-Échevanne;33;25.7;19.8;21.5
70529;Velet;34.5;30.3;18.1;17.1
70530;Vellechevreux-et-Courbenans;24.8;42.5;17.7;15
70531;Velleclaire;30.9;26.5;16.2;26.5
70532;Vellefaux;23.5;28.3;14.2;34
70533;Vellefrey-et-Vellefrange;31;29.8;19;20.2
70534;Vellefrie;15.3;35.3;16.5;32.9
70535;Velleguindry-et-Levrecey;24.4;23.5;20.2;31.9
70536;Velle-le-Châtel;18.4;45.6;18.4;17.5
70537;Velleminfroy;30.5;36.6;19.9;13
70538;Vellemoz;44.8;31.3;6;17.9
70539;Vellexon-Queutrey-et-Vaudey;36.2;33.5;16.2;14.1
70540;Velloreille-lès-Choye;34.6;30.8;17.3;17.3
70541;Velorcey;25.2;38.1;15.6;21.1
70542;Venère;42.1;26.4;15;16.4
70544;La Vergenne;33.3;36.9;6;23.8
70545;Venisey;30.7;32.5;19.3;17.5
70546;Vereux;43.1;32.2;10.3;14.4
70547;Verlans;15.8;25.8;17.5;40.8
70548;Vernois-sur-Mance;41;34.3;17.2;7.5
70549;La Vernotte;58;16;12;14
70550;Vesoul;37.7;25.5;14.8;22
70552;Villafans;31.4;34;16.7;17.9
70553;Villargent;30.3;36;18;15.7
70554;Villars-le-Pautel;42.9;36.7;12.9;7.5
70555;La Villedieu-en-Fontenette;30.8;35.4;15.4;18.5
70557;Villefrancon;27.4;37.9;20;14.7
70558;La Villeneuve-Bellenoye-et-la-Maize;29;39.3;15;16.8
70559;Villeparois;22.7;26;16.2;35.1
70560;Villers-Bouton;21.6;29.7;23.4;25.2
70561;Villersexel;36.1;31.5;16.8;15.7
70562;Villers-la-Ville;43.3;31.7;7.7;17.3
70563;Villers-le-Sec;22.4;29.9;19.2;28.5
70564;Villers-lès-Luxeuil;29.6;28.7;16.4;25.3
70565;Villers-Pater;16.7;27.8;25;30.6
70566;Villers-sur-Port;21.2;29.5;22.4;26.9
70567;Villers-sur-Saulnot;34;34;14;18
70568;Villers-Vaudey;33.3;29.2;12.5;25
70569;Vilory;35.2;38.9;14.8;11.1
70571;Visoncourt;23.3;40;20;16.7
70572;Vitrey-sur-Mance;46.9;26.9;14.7;11.5
70573;La Voivre;39.8;21.3;18.5;20.4
70574;Volon;28.8;34.6;23.1;13.5
70575;Voray-sur-l'Ognon;23.1;26.5;21;29.4
70576;Vougécourt;47.1;28.9;11.6;12.4
70577;Vouhenans;25.2;30.3;17.9;26.6
70578;Vregille;21.5;27.4;22.2;28.9
70579;Vyans-le-Val;23.6;29.2;16;31.2
70580;Vy-le-Ferroux;18.3;39.2;22.5;20
70581;Vy-lès-Lure;36.2;27.6;18.4;17.8
70582;Vy-lès-Rupt;22.4;23.9;19.4;34.3
70583;Vy-lès-Filain;21.7;31.3;16.9;30.1
71001;L'Abergement-de-Cuisery;35.5;29.7;16.1;18.6
71002;L'Abergement-Sainte-Colombe;20.7;35.4;21.6;22.3
71003;Allerey-sur-Saône;23.2;40.7;18.9;17.1
71004;Allériot;21.9;33;19.7;25.4
71005;Aluze;23.3;28;18.1;30.6
71006;Amanzé;30.9;20.1;16.5;32.4
71007;Ameugny;20.5;18.9;26.2;34.4
71008;Anglure-sous-Dun;33.1;30.6;17.7;18.5
71009;Anost;35.2;25.3;15.1;24.4
71010;Antully;26.8;37.1;18.6;17.5
71011;Anzy-le-Duc;29.1;26.7;16.3;27.9
71012;Artaix;30.5;34.9;17.5;17.1
71013;Authumes;42.2;31.9;12.7;13.2
71014;Autun;36.8;27.3;14.7;21.2
71015;Auxy;24.8;35.3;19.7;20.2
71016;Azé;30.5;31.4;16.7;21.4
71017;Ballore;14.7;36.8;25;23.5
71018;Bantanges;40.7;30.1;13.7;15.4
71019;Barizey;5.4;42.3;12.6;39.6
71020;Barnay;38;31.6;8.9;21.5
71021;Baron;16.5;29.7;20.8;33
71022;Baudemont;38.2;36.1;14.6;11.1
71023;Baudrières;27.9;33.7;20.4;18.1
71024;Baugy;27.4;36.4;16.3;19.8
71025;Beaubery;34.2;29;18.9;18
71026;Beaumont-sur-Grosne;17.9;38.1;19.8;24.1
71027;Beaurepaire-en-Bresse;29.1;31.7;19.4;19.8
71028;Beauvernois;32.1;29.6;23.5;14.8
71029;Bellevesvre;27.3;36.6;17.2;18.9
71030;Bergesserin;40.1;21;14.9;24
71031;Berzé-le-Châtel;15.9;15.9;22.7;45.5
71032;Berzé-la-Ville;16.5;30.2;19.2;34.1
71033;Bey;27.7;36.7;17.1;18.5
71034;Bissey-sous-Cruchaud;19.9;26.6;20.2;33.3
71035;Bissy-la-Mâconnaise;28.6;28.6;20.5;22.4
71036;Bissy-sous-Uxelles;12.3;33.3;17.5;36.8
71037;Bissy-sur-Fley;18.6;18.6;18.6;44.3
71038;Les Bizots;24.2;32.4;22.9;20.5
71039;Blanot;14;25.9;23.1;37.1
71040;Blanzy;32.5;35.7;15.2;16.5
71041;Bois-Sainte-Marie;23.1;8.3;6.1;62.6
71042;Bonnay;36.8;25.5;11.9;25.7
71043;Les Bordes;43.2;32.9;9;14.9
71044;Bosjean;32.9;34.9;16.9;15.3
71045;Bouhans;35.3;36.1;12;16.5
71046;La Boulaye;20.5;37.2;19.2;23
71047;Bourbon-Lancy;44.5;33;11.3;11.2
71048;Bourg-le-Comte;33.8;31.1;14.9;20.3
71050;Bourgvilain;39.7;20.3;21.2;18.8
71051;Bouzeron;34.5;29.2;15;21.2
71052;Boyer;26.8;28.3;18.6;26.4
71054;Bragny-sur-Saône;26.1;34.5;16;23.4
71056;Branges;41.4;34.6;12.8;11.3
71057;Bray;27.9;29.8;13.5;28.8
71058;Bresse-sur-Grosne;21.2;28.5;13.9;36.5
71059;Le Breuil;34.6;31.2;13.8;20.3
71060;Briant;38.7;23.2;18.8;19.3
71061;Brienne;35.2;29.9;19.1;15.8
71062;Brion;19.6;34.8;23.2;22.4
71063;Broye;26.7;33.2;16.6;23.5
71064;Bruailles;37.7;33.7;14.8;13.8
71065;Buffières;27.6;27.2;12.9;32.3
71066;Burgy;31.3;19.3;14.5;34.9
71067;Burnand;27.9;25;18.3;28.8
71068;Burzy;27.8;27.8;7.4;37
71069;Bussières;23.3;27.9;17.4;31.4
71070;Buxy;26.9;27.2;19;26.9
71071;Céron;41.8;26.2;17.1;15
71072;Cersot;17.3;32.7;19.2;30.8
71073;Chagny;34;34.6;16.2;15.2
71074;Chaintré;25.8;23.5;14.2;36.5
71075;Chalmoux;38.1;38.7;14.4;8.8
71076;Chalon-sur-Saône;33.9;25.8;16;24.3
71077;Chambilly;37.5;31.5;16.5;14.5
71078;Chamilly;27.5;22;22.9;27.5
71079;Champagnat;37.5;34.3;13.8;14.4
71080;Champagny-sous-Uxelles;21.3;29.3;21.3;28
71081;Champforgeuil;32.6;36.5;13.9;17
71082;Champlecy;30.5;37.7;15;16.8
71084;Chânes;29.3;29.5;18;23.2
71085;Change;24;35.3;19.2;21.6
71086;Changy;24.3;32.5;18.4;24.9
71087;Chapaize;25.4;20.8;28.5;25.4
71088;La Chapelle-au-Mans;36.6;39.3;14.2;9.8
71089;La Chapelle-de-Bragny;28.9;28.9;16.2;26
71090;La Chapelle-de-Guinchay;25.8;34;19.4;20.8
71091;La Chapelle-du-Mont-de-France;32.9;27.3;16.1;23.8
71092;La Chapelle-Naude;32;40.2;14.6;13.3
71093;La Chapelle-Saint-Sauveur;40;29;14.6;16.4
71094;La Chapelle-sous-Brancion;22.2;31.6;11.1;35
71095;La Chapelle-sous-Dun;39.1;33.4;14.4;13.2
71096;La Chapelle-sous-Uchon;28.5;27.2;19;25.3
71097;La Chapelle-Thècle;31.3;37.6;13.3;17.8
71098;Charbonnat;26.2;39.8;17.3;16.8
71099;Charbonnières;23;26.4;18.2;32.3
71100;Chardonnay;26.5;30.9;16;26.5
71101;Charette-Varennes;36.8;30.3;18.7;14.2
71102;La Charmée;20;28.3;19.1;32.6
71103;Charmoy;33.2;27.8;18.2;20.8
71104;Charnay-lès-Chalon;43.3;26.8;15.3;14.6
71105;Charnay-lès-Mâcon;27.1;24.6;17.6;30.7
71106;Charolles;39.3;28;14.9;17.8
71107;Charrecey;16.9;33.8;19.4;30
71108;Chasselas;28;20.5;16.7;34.8
71109;Chassey-le-Camp;26;27.5;20.9;25.6
71110;Chassigny-sous-Dun;31.6;34.7;14.9;18.7
71111;Chassy;25.4;39.8;15.6;19.1
71112;Château;16.9;23.7;15.8;43.5
71113;Châteauneuf;28.6;25;25;21.4
71115;Châtel-Moron;13.1;34.4;31.1;21.3
71116;Châtenay;39.1;27.1;16.5;17.3
71117;Châtenoy-en-Bresse;24.1;32;18.3;25.6
71118;Châtenoy-le-Royal;28.6;30.8;16.6;24.1
71119;Chaudenay;22.8;33.8;18.9;24.4
71120;Chauffailles;40.6;32.5;14.4;12.5
71121;La Chaux;45.5;32.8;12.8;8.9
71122;Cheilly-lès-Maranges;23.7;28.8;19.4;28
71123;Chenay-le-Châtel;34.6;30.2;18;17.3
71124;Chenôves;18.2;27.1;15.3;39.4
71125;Chérizet;31.6;21.1;10.5;36.8
71126;Chevagny-les-Chevrières;13.4;24.1;13.9;48.6
71127;Chevagny-sur-Guye;20;21.5;24.6;33.8
71128;Chiddes;24.6;24.6;15.4;35.4
71129;Chissey-en-Morvan;39;30.7;14.3;16
71130;Chissey-lès-Mâcon;28.9;29.4;17.8;23.9
71131;Ciel;28.9;36;21.3;13.8
71132;Ciry-le-Noble;29.6;40;15.6;14.8
71133;La Clayette;39;30;14;17
71134;Navour-sur-Grosne;27.8;27.2;18.1;26.9
71135;Clessé;20.8;26.5;22.1;30.7
71136;Clessy;34.8;34.5;18.6;12.1
71137;Cluny;33.8;25.9;15.7;24.6
71139;Collonge-en-Charollais;18.5;38.9;21.3;21.3
71140;Collonge-la-Madeleine;34.4;25;9.4;31.2
71141;Colombier-en-Brionnais;24.3;32.6;20.9;22.2
71142;La Comelle;19.7;27.6;19.7;32.9
71143;Condal;33.8;33.5;20.7;11.9
71144;Cordesse;24.3;41.9;19.6;14.2
71145;Cormatin;30;29.1;15.8;25.1
71146;Cortambert;12.4;24.9;25.4;37.3
71147;Cortevaix;24.8;32;17.5;25.7
71148;Coublanc;36.1;33.5;16;14.4
71149;Couches;31.5;31.7;14.3;22.5
71150;Crêches-sur-Saône;32.3;33.9;16.1;17.7
71151;Créot;31.1;29.5;18;21.3
71152;Cressy-sur-Somme;26.5;35.5;19.4;18.7
71153;Le Creusot;37.2;29.7;13.9;19.2
71154;Crissey;28.5;30.6;18.3;22.5
71155;Cronat;32;32;17.3;18.6
71156;Cruzille;21.6;26.1;22.1;30.2
71157;Cuiseaux;37.5;34.3;14.4;13.8
71158;Cuisery;41.1;27.6;12.9;18.4
71159;Culles-les-Roches;17.4;27.5;16.1;38.9
71160;Curbigny;35.2;37.5;14.7;12.6
71161;Curdin;29;43.3;10.9;16.8
71162;Curgy;28.8;33.8;16.2;21.2
71163;Curtil-sous-Buffières;22.5;29.6;23.9;23.9
71164;Curtil-sous-Burnand;29.4;28.4;15.6;26.6
71165;Cussy-en-Morvan;29.1;32.1;16.8;21.9
71166;Cuzy;20;24.4;35.6;20
71167;Damerey;31.2;33.1;17.7;18
71168;Dampierre-en-Bresse;41.4;25.7;17.1;15.7
71169;Davayé;21.7;27.7;19;31.6
71170;Demigny;24.9;33.6;18.7;22.8
71171;Dennevy;28.2;36.1;20.7;15
71172;Dettey;26.9;34.3;13.4;25.4
71173;Devrouze;31.4;29.2;15.3;24.2
71174;Dezize-lès-Maranges;20.7;30.7;17.1;31.4
71175;Diconne;33.1;33.1;19.6;14.2
71176;Digoin;46;31;11.5;11.5
71177;Dommartin-lès-Cuiseaux;41.5;31.4;15.9;11.2
71178;Dompierre-les-Ormes;36.6;27.4;16;20
71179;Dompierre-sous-Sanvignes;15.5;25.9;36.2;22.4
71181;Donzy-le-Pertuis;22.8;37;15.7;24.4
71182;Dracy-le-Fort;20.2;21.2;16.5;42.2
71183;Dracy-lès-Couches;29.8;28.1;14;28.1
71184;Dracy-Saint-Loup;33.1;37;16;14
71185;Dyo;21.4;33.9;18.7;26.1
71186;Écuelles;36.3;33.3;17.4;12.9
71187;Écuisses;26.4;37.8;15.9;19.9
71188;Épertully;12.8;31.9;25.5;29.8
71189;Épervans;27.6;34.5;16.1;21.8
71190;Épinac;42.5;31.3;13.9;12.3
71191;Essertenne;25.9;36.8;17.2;20.1
71192;Étang-sur-Arroux;40.4;30.8;15.3;13.5
71193;Étrigny;20.5;27;17.8;34.6
71194;Farges-lès-Chalon;24.1;31.5;20.1;24.3
71195;Farges-lès-Mâcon;30.4;25.6;18.5;25.6
71196;Le Fay;30.3;38.6;15.9;15.1
71198;Flacey-en-Bresse;35.5;36.4;14.7;13.4
71199;Flagy;29.7;21.1;18;31.2
71200;Fleury-la-Montagne;25.9;28.2;19;26.9
71201;Fley;15.7;22.1;20.2;41.9
71202;Fontaines;25.6;27.5;16.1;30.7
71203;Fontenay;16.1;38.7;25.8;19.4
71204;Fragnes-La Loyère;20.3;32.3;19.5;28
71205;Frangy-en-Bresse;37;30.1;17.5;15.5
71206;La Frette;39.1;28.9;12.7;19.3
71207;Fretterans;42.3;32.7;17.4;7.6
71208;Frontenard;40.8;28.3;15.2;15.8
71209;Frontenaud;48.8;27.6;12.4;11.2
71210;Fuissé;22.1;24.5;16.6;36.9
71212;Génelard;37.4;32.1;15.8;14.8
71213;La Genête;37.8;33;12.9;16.4
71214;Genouilly;35.6;33.8;13.5;17.1
71215;Gergy;30.6;33.2;17.4;18.8
71216;Germagny;33.3;42.1;13.8;10.7
71217;Germolles-sur-Grosne;27.1;29.2;15.6;28.1
71218;Gibles;43.7;26;15.6;14.7
71219;Gigny-sur-Saône;27.7;37;16.5;18.7
71220;Gilly-sur-Loire;31.6;37.2;18.4;12.8
71221;Givry;21.8;23;15.9;39.2
71222;Gourdon;21.1;28.2;17.5;33.2
